,title,date,contents,link
902,태풍으로 치면 급죽음의 병 아니다,2003.04.28.,"사스는 태풍으로 치면 ‘C급 태풍’으로 치유가 불가능한 병이 아니다”고 강조했다. 전문가들은 지금까지의 감염 행태를 볼 때 1만명이 걸리면 9000명은 아무 증세 없이 지나가고, 900명 가량은 감기나 독감을 앓는 것처럼...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000184999
903,프로축구스타들 비켜이준영한상구등 무명선수들 돌풍,2003.04.29.,잊혀져가던 ‘킬러 본능’을 되살리는데 성공했다. 이들과 함께 27일 경기에서 나란히 프로 데뷔 골로 대구 FC에 창단 첫 승을 안긴 윤주일과 홍순학도 올 시즌 ‘태풍의 눈’이 될 수 있는 ‘무서운 무명’들이다.,https://sports.news.naver.com/news.nhn?oid=020&aid=0000185086
904,과선물공연동춘서커스로 열리는 5월,2003.04.30.,시골의 넓은 들판에 천막을 치고 공연을 시작했는데 갑자기 태풍이 불어와 천막이 20리 밖으로 날아가 버렸습니다. 흥행은 아무나 합니까.”박 단장이 들려주는 서커스 흥행 노하우는 이렇다. 농번기인 봄철 농촌 지역...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000185221
905,강원작년 수해지역 또 불안에 떤다,2003.04.30.,"주말이면 하루 1만∼2만명이 찾는 동해 무릉계곡의 경우, 옥류동 다리가 지난해 태풍으로 유실된 후 임시로 나무다리가 설치됐으나 조그만 비에도 유실되기 일쑤여서 사고가 우려되고 있다. 26일과 29일 내린 60㎜가량의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000185396
906,광화문에서박영균한반도 엄청난 폭풍 속으로,2003.05.04.,실화를 토대로 한 이 영화에서는 대서양 북부 한 어장에서 세 개의 폭풍이 합쳐져 위력적인 태풍이 만들어진다. 누구도 빠져나갈 수 없는 태풍이 바로 퍼펙트 스톰이다. 거대한 소용돌이를 돌파하려는 자그마한 어선의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000185846
907,금속 첫 산별교섭올  풍향계,2003.05.05.,▽산별교섭의 파장=민주노총은 이번 금속노사 산별교섭이 참여정부 하의 노사관계를 결정지을 ‘태풍의 눈’으로 보고 있다. 금속노조의 상급단체인 금속연맹은 금속노조의 교섭상황을 지켜보며 다음달 9∼13일 쟁의행위...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000186059
908,대구경북경북 하천 도로 6곳 수해재발 우려,2003.05.06.,지난해 여름 집중호우와 태풍 ‘루사’ 등으로 수해를 입은 경북지역의 하천과 도로 중 6곳이 올 장마철 이전에 복구공사가 완료되기 어려울 것으로 보여 또다시 피해가 발생할 것으로 우려된다. 건설교통부가 최근...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000186276
909,광주전남전남 고흥군 항공기 시험장 이어 우주센터 착공,2003.05.13.,이 같은 사업이 성공하면 비행선 상용화에 들어가 △이동·고정통신 중계 △기상 관측 및 태풍 추적 △대기 해양 오염 감시 △농작물 작황조사 △지하자원 탐사 △도시계획 지도 제작 서비스를 한다. ▽스페이스 캠프...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000187303
910,남완석심영섭의 한영화 두소리엑스맨2 를 보고,2003.05.14.,"‘엑스맨 2’도 스톰이 태풍을 20개씩 일으키고, 그런 식의 양적 팽창 말고 질적 팽창을 했어야지. 브라이언 싱어 감독의 연출도 못마땅해. 그의 연출은 ‘유주얼 서스펙트’처럼 압축된 서스펜스가 특징이야. 그런데...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000187332
911,강원공사현장 흙탕물 그대로 방류 무더기 적발,2003.05.16.,"도 내의 경우 지난해 9월 태풍 ‘루사’로 많은 하천의 제방과 보(洑) 등이 유실돼 최근 곳곳에서 복구공사가 추진되고 있다. 한편 도는 적발된 12개 건설현장의 상 하류 물을 채취(24개), 도 보건환경연구원에서 수질감사를...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000187860
912,농가부채 31년만에 첫 감소농민들 투자외면,2003.05.19.,"특히 쌀농사인 미곡수입은 태풍 루사와 집중호우 등으로 747만1000원에 머물러 2001년보다 9.7% 줄었다. 대신 논농업직불 보조금 등 이전소득은 5.2%, 일용노동 등으로 벌어들인 ‘농외(農外)소득’은 4.0...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000188058
913,패션할인점 세이브존 뉴코아 인수 협상자로,2003.05.20.,▽‘태풍의 눈’ 패션전문 할인점=유레스의 뉴코아 인수로 패션전문 할인점이라는 새로운 유통업태가 본격 등장할 것으로 보인다. 이 업태는 재고 및 B급 의류를 주로 취급한다는 측면에서 미국의 ‘아웃렛몰’과...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000188267
914,부산경남작년 수해 복구공사 아직 공사중,2003.05.22.,경남도는 1조9200여억원을 들여 태풍 ‘루사’ 등 지난해 여름의 폭우와 태풍 등으로 인한 피해복구를 올 장마철 전까지 마무리 한다는 계획을 세웠지만 상당수 공공시설의 복구가 지연되고 있다. 전체 공공시설 복구...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000188785
915,강원기업애로 해결센터 기업경영 어려우면 오세요,2003.05.28.,도 내 기업들은 지난해 태풍 ‘루사’로 막대한 피해를 입은데 이어 최근에는 ‘사스’와 ‘이라크 전쟁’ 등으로 인해 공장 가동률마저 크게 떨어진 상태. 이에 따라 해결센터에는 애로를 호소하는 기업들이 줄을...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000189532
916,월드컵 그후 1년돈먹는 하마 월드컵 경기장,2003.05.29.,제주경기장은 지난해 태풍으로 날아간 지붕막 공사를 막 시작해 지금은 앙상한 뼈대만 남아 있다. 인천 문학경기장도 연고구단이 없는데다 문화행사 등을 유치해도 서울에 밀려 관객동원이 어렵기 때문에 거의 놀리고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000189747
917,30일 오후까지 폭우 남부 200mm 넘을 듯,2003.05.29.,기상청은 “서쪽에서 다가오는 기압골의 영향과 제4호 태풍 린파(Linfa)의 간접적인 영향으로 30일까지... 한편 남부지방에 간접적인 영향을 줄 제4호 태풍 린파는 29일 오전 9시 현재 대만 타이베이 남동쪽 560km...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000189778
918,토요일에 만나는 시이윤학 꽃 막대기와 꽃뱀과 소녀와,2003.05.30.,"대못 하나, 노끈 한 발 쓰지 않았지만 태풍에 나무 밑동이 쓰러지는 건 봤어도 까치집이 날아가는 건 본 적이 없다. 방화관리 또한 철저해서 저 삭정이 목조건물에 불 한 번 났다는 이야길 들은 적이 없다. 아무리 빈...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000189918
919,제주 405mm 폭우 남부 침수피해 속출,2003.05.30.,30일 제4호 태풍 린파와 기압골의 영향으로 남부지방에 많은 비가 내리면서 피해가 속출했다. 이 과정에서 지난해에 발생한 수해복구공사 현장의 일부가 물에 잠기고 건축자재가 물에 떠내려가 수해복구에 차질이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000189984
920,테니스윌리엄스 자매 집안싸움은 없다프랑스 오픈 테니스,2003.06.02.,남자단식과 달리 잠잠하던 여자단식에서도 러시아발 이변의 태풍이 거세게 몰아친 것. 반면 여자단식 2번 시드 킴 클리스터스와 4번 시드 쥐스틴 에넹(이상 벨기에)은 무난히 준준결승에 합류했다. 올 호주오픈에...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000190283
921,태풍적조피해 가구당 최고 5000만원 지원,2003.06.02.,태풍이나 적조(赤潮) 등 자연재해로 경제적 어려움에 처한 어촌 가구(어가·漁家)에 낮은 금리로 정책자금을 지원하는 ‘어가 회생 자금제’가 이르면 내년부터 도입된다. 해양수산부는 2일 자연재해나 수산물 가격...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000190335
922,강원사랑의 벽돌을 날라주세요 수재민 사랑의 집짓기,2003.06.04.,“태풍 ‘루사’로 집을 잃은 수재민을 위해 사랑의 벽돌을 날라주세요.”‘한국 사랑의 집짓기 운동 연합회’ 김두선(金斗善·43·사진) 건축팀장은 ＂오는 8월 강릉 삼척에 수재민을 위해 주택을 짓는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000190740
923,자연과 삶최성각3보1배는 고단위 평화운동,2003.06.06.,"또한 해일과 태풍이 오기 전에 모든 생명체에게 재해의 예감을 느끼게 하고 자연의 파괴력을 완화시키기도 하는, 은혜로운 땅입니다. ”갯벌은 신비로운 생명의 격전장이며, 자연의 질서가 완벽하게 구현된 어머니의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000190900
924,세대 대선이후 변화주도 젊은층 사회전면 부각,2003.06.08.,제일기획은 전국 5대 도시 17∼39세 남녀 1600명의 사회 변화에 대한 태도와 특성을 3개월에 걸쳐 분석한 ‘대한민국 변화의 태풍-젊은 그들을 말한다’ 보고서를 8일 발표했다. 보고서는 젊은 그들을 ‘P세대’로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000191126
925,부산경남해수욕장 바가지 올해는,2003.06.08.,이를 위해 해수욕장별 백사장을 정비하고 경찰의 협조를 받아 구조요원 135명을 배치하기로 했으며 태풍 등 악천 후시 신속하게 피서객을 대피시키는 시스템도 구축했다. 한편 시는 해수욕장 개장 기간인 8월 1일부터...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000191212
926,울산 총파업경보 심상찮다현대등 7월2일 돌입,2003.06.10.,《현대자동차 노조 등 금속연맹 울산본부 산하 18개 노조가 10일 총파업을 벌이기로 결정해 향후 노사관계의 ‘태풍의 눈’으로 등장하고 있다. 금속연맹 울산본부(본부장 김경석·현대자동차 노조 수석부위원장)는...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000191597
927,마라도서 149 이어도 과학기지를 가다,2003.06.10.,기지 건설의 제안자인 해양연구원 이동영 박사는 “작년의 루사를 비롯해 한반도를 통과하는 태풍의 40%가 이곳을 지나 10시간쯤 후에 남해안에 상륙한다”고 설명했다. 그만큼 대비할 수 있는 시간을 벌 수 있고 태풍의...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=105&oid=020&aid=0000191598
928,초조한 여권특검 조사 저지 핵심부 총출동,2003.06.15.,이 문제는 앞으로 정치권의 ‘태풍의 눈’으로 발전할 양상이다. 》 대북 비밀송금 특검 수사가 점차 ‘몸통’으로 향해가면서 여권 핵심부가 잇따라 ‘DJ 엄호’ 발언을 쏟아내고 있다. 문재인(文在寅)...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000192330
929,태풍 소델로 북상,2003.06.17.,제6호 태풍 소델로가 북상하고 있어 17일 제주도를 시작으로 전국이 점차 태풍의 간접 영향권에 들 것으로 전망된다. 16일 기상청에 따르면 중심기압 980hPa(헥토파스칼)의 중형 태풍인 소델로는 이날 오후 3시 현재...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000192529
930,오늘의 날씨18일태풍 접근 주위 살피세요,2003.06.17.,"중부 지방은 맑은 뒤 오후에 흐려지겠다. 남부와 강원 영동 지방은 흐려져 오후부터 비가 오겠다. 아침 최저기온 17∼20도, 낮 최고 24∼29도.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000192636
931,18일 남부지방 최고 120 비19일 전국 태풍 영향권,2003.06.17.,제6호 태풍 소델로가 빠르게 북상하며 동해를 지나갈 것으로 보여 한반도가 태풍의 직접 영향권에 들 것으로 전망된다. 기상청은 17일 소델로가 이날 오전 필리핀 마닐라 부근 해상에서 시속 11km의 빠른 속도로...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000192646
932,오늘의 날씨19일태풍 북상 닻 내린 어선들,2003.06.18.,"강원 영동과 남부지방은 흐리고 비가 오겠다. 서울과 경기지방은 차차 흐려져 밤부터 비가 오겠다. 아침 최저 18∼21도, 낮 최고 23∼29도.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000192842
933,태풍 소델로  남부 폭우 비상,2003.06.18.,북상 중인 제6호 태풍 소델로의 영향으로 19일까지 제주도에 최고 400mm 이상의 폭우가 올 것으로 예상되는 등 전국이 태풍의 영향권에 들 전망이다. 기상청은 18일 “소델로가 이날 정오 대만 타이베이 동쪽 약...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000192834
934,프로축구태풍도 못막은 김남일 열풍,2003.06.19.,제6호 태풍 ‘소델로’의 영향으로 후반전부터 비가 내렸지만 국내무대에 7개월 만에 복귀한 김남일을 보기 위해 경기시작 3시간 전부터 ‘오빠부대’가 모여들었다. 이날 6357명의 팬들이 지켜보는 가운데 김남일은...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000192907
935,이정현의 테마여행오페라 나비부인의 무대 나가사키현,2003.06.19.,우리나라 남해를 거쳐 북상하는 태풍의 대부분이 이곳을 거친다. 동서 문화가 교차하는 나가사키의 이국적인 모습은 일본 속 또 다른 나라 같다. 시내는 그다지 크지 않은 편이고 관광 명소도 대부분 중심부에 모여 있어...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=103&oid=020&aid=0000192918
936,태풍 소델로 동해로 빠져나가남부지방 곳곳 피해,2003.06.19.,제6호 태풍 ‘소델로’는 남해안과 제주지역에 많은 비를 뿌리고 19일 오후 대한해협을 거쳐 동해상으로 빠져나갔다. 이번 태풍으로 도로와 농경지가 침수되는 등 곳곳에서 물난리가 났으며 여객선과 항공기...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000193046
937,인천경기온 가족이 함께 찾아 역사나들이,2003.06.19.,종로구 통의동에도 백송이 있었으나 1990년 태풍에 의해 쓰러져 고사(枯死)했다. 이번 주말 백송의 신비로움을 느껴보고 거기 담겨 있는 역사도 들여다보자. ▽재동의 백송=헌법재판소 경내에 있는 이 나무는 수령...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000193091
938,24일 전국에 비 장마 본격 시작,2003.06.20.,기상청은 20일 “태풍으로 인해 일본 쪽으로 밀려났던 장마전선이 이번 주말경 다시 올라오면서 22일 밤부터 차차 흐려져 23일 제주도를 시작으로 24일 전국에 비가 내리면서 장마가 시작될 것으로 보인다”고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000193209
939,대신 정부 나와라 정치투쟁 변질,2003.06.22.,정경준기자 news91@donga.com ▼‘勞’기 등등▼ 현대자동차 노조(위원장 이헌구·李憲九·42)는 단일 사업장으로서는 국내 최대 규모(조합원 3만8000명)인 데다 금속산업연맹의 핵심이어서 이번 하투(夏鬪)의 ‘태풍의 눈’...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000193384
940,김수환추기경 지금 한국상황은 망망대해에서 태풍만난 배,2003.06.23.,김수환(金壽煥) 추기경은 23일 “지금 우리의 상황은 망망대해에서 태풍을 만난 배와 같다”면서 “노무현(盧武鉉) 대통령이 중심을 잡아줘야 한다”고 밝혔다. 김 추기경은 이날 본보와의 전화 인터뷰에서 “노 대통령이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000193554
941,김수환 추기경  난국타개 능력 있는지 의문,2003.06.23.,지금 우리의 상황은 망망대해에서 태풍을 만난 배와 같다고 할 수 있습니다. 선장인 대통령께서 이를 잘 헤쳐 나가야 된다고 생각하는데 그러지 못하는 것같이 느껴집니다. 대통령의 말 한마디 한마디가 믿을 수 있어야...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000193566
942,사설 추기경 에 담긴 뜻은,2003.06.24.,“지금 한국의 상황은 망망대해에서 태풍을 만난 배와 같다”는 김수환 추기경의 말은 요즘 우리 사회에 넓게 퍼져 있는 국민의 불안감을 대변한다. 심각한 문제는 이런 불안감을 하루빨리 해소해야 할 노무현 대통령이...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000193734
943,전남 정무부지사 긴급체포공사발주 특정업체 지정,2003.06.25.,검찰에 따르면 임씨는 지난해 12월 태풍 루사로 인한 피해 복구공사를 발주하는 과정에서 특정 건설업체... 검찰 조사 결과 임씨는 지난해 7월 태풍 피해가 발생한 뒤 계약 실무자들이 공개 입찰 계획을 세워서...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000193792
944,프로야구깊고 짙은 이승엽의 그늘2인자는 서럽다,2003.06.25.,300홈런의 돌개바람은 지나갔지만 이젠 한 시즌 최다홈런이란 메가톤급 태풍이 기다리고 있다. 그렇다고 올해 다른 선수들이 모두 엑스트라 노릇만 하고 있었던 것은 아니다. 아니 오히려 그 반대다. 이승엽의...,https://sports.news.naver.com/news.nhn?oid=020&aid=0000193840
945,김선미기자의 현장칼럼이재웅사장이 꿈꾸는 인터넷 미디어,2003.06.26.,"19일 태풍 ‘소델로’가 남부지방을 강타했을 때 각 지역 네티즌들이 기상속보를 실시간으로 생중계한 일, 지난달 그룹 클론의 강원래씨가 ‘원래’라는 이름으로 직접 장애인 관련 글을 올린 일 등은 인터넷 뉴스의...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000193943
946,광주전남전남 건설비리 의혹증폭,2003.06.26.,"검찰 수사 결과 지금까지 밝혀진 내용은 임 부지사가 지난해 12월 태풍 ‘루사’ 피해복구공사 발주과정에서 특정 건설업체 9곳을 지정, 15개 공사(사업비 25억5000만원)를 수주받을 수 있도록 계약담당 공무원에게 지시한...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000194137
947,7월 정국 태풍의 눈대북송금 새특검 처리 극한 대치,2003.06.29.,"대북 비밀송금 사건 새 특검법 처리 문제가 7월 정국의 뇌관으로 부상하고 있다. 한나라당 최병렬(崔秉烈), 민주당 정대철(鄭大哲) 대표가 30일 박관용(朴寬用) 국회의장 주선으로 첫 회동을 갖고 이 문제를 포함한 정국...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000194431
948,건교부 1급 3명 사의 대규모 간부인사 예고,2003.07.04.,중순경 주택도시국을 주택국 및 도시국으로 분리하고 건설경제국을 건설경제심의관실로 낮출 예정이다. 이에 따라 1급 후속인사 및 직제개편에 따른 인사가 겹쳐 건교부에는 대규모 ‘인사태풍’이 불가피할 것으로 보인다.,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000195239
949,주먹구구 수해복구 되레 수해 유발 환경연합,2003.07.06.,환경시민단체인 환경운동연합은 지난해 태풍 루사에 의한 수해의 복구사업이 벌어지고 있는 강원 강릉과 양양지역의 연곡천 사천천 남대천 등지를 현장 조사한 결과를 6일 공개하고 환경과 지역특성을 고려해 수해복구...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000195517
950,인천경기연평 꽃게 사상최대 대풍,2003.07.08.,올 봄 꽃게 잡이가 대풍을 이룬 것은 지난해 태풍이 서해를 통과하면서 바다 밑에 깔려 있던 풍부한 영양 물질이 떠올랐고 많은 비로 담수가 유입되면서 꽃게의 산란에 도움을 주었기 때문이라고 관계자들은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000195923
951,방송 새드라마 앞집 여자유호정변정수 연기대결,2003.07.10.,그럼 난 태풍이야!”라며 이를 간다. 미연은 첫사랑인 정우(김성택)를 만나다가 앞집 여자인 애경(변정수)에게 목격당한다. 애경은 가볍게 바람피우는 것을 삶의 활력소로 삼는 ‘선수’로 못하는 게 없는 ‘슈퍼우먼’...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=106&oid=020&aid=0000196194
952,재테크풍수해도 특약들면 보상,2003.07.14.,풍수재 특약은 태풍 회오리바람 폭풍우 홍수 해일 범람 등으로 피해를 보거나 긴급대피에 필요한 조치로... 보험금 지급대상은 △아파트 주차장에 주차중 침수사고 △홍수 또는 태풍으로 차량이 휩쓸려 내려간 사고...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000196714
953,  어떻게 처리할까에 일일이 대응않고 단계압박,2003.07.14.,마치 태풍전야의 정적을 보는 것 같다는 얘기도 나오고 있다. 실제로 북한의 부정적인 움직임이 하나둘씩 증가하고 있는데도 미 정부당국자들은 말을 아끼고 있다. 폐연료봉 재처리와 관련해 도널드 럼즈펠드 미...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000196817
954,법원 새만금사업 잠정중단 결정1조5000억 물거품 위기,2003.07.15.,보강 공사 이후에도 해일이나 태풍으로 방조제 밑단의 토석이 유실되는 것을 방지하려면 매년 유지 관리비를 추가로 투입해야 한다. ▽수질오염 법적논쟁=이번에 법원이 집행정지 결정을 내린 근거는 새만금 간척지...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000197012
955,은행권 구조조정 태풍 몰아친다국민 임원3명 경질,2003.07.17.,은행권에 인사태풍이 몰아치고 있다. 전반적으로 상반기 실적이 부진한 데다 내부 분위기 쇄신 차원에서 임원들을 교체하고 본점인력을 일선 영업점으로 내려보내는 조직개편이 추진되고 있다. 한동안 주춤했던...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000197227
956,강원강원 산간계곡 피서지 각광,2003.07.18.,또 지난해 태풍 ‘루사’에 의해 많은 피해를 입었던 정선군의 경우 2001년 294만5000명에서 지난해 178만5000명으로 감소했으나 본격적인 피서 철이 시작되지 않은 상태임에도 62만 명(6월말)이 찾아 연말까지는 300만...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000197388
957, 새만금 조속재개 강구,2003.07.18.,노 대통령은 또 “방조제 공사가 중단돼 태풍 등으로 인한 유실 피해가 있을 수 있는 만큼 방조제 유실방지 공사에도 만전을 기하라”면서 “22일 국무회의에서 대책을 논의할 수 있도록 관계부처가 준비하라”고 말했다....,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000197461
958,손놓은 새만금 현장 르포집중호우에 방조제 유실 심각,2003.07.18.,"김문기(金文基·43) 새만금 사업단 계획과장은 “공사 중단 이후 토석 등 축조 재료의 유실 피해가 2억원, 장비 및 인력 손실 3억원 등 하루 5억원의 재산 피해가 나고 있다”며 “현 상태에서 태풍이 몰아치면 상상하기...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000197481
959,농림부법원 보강공사 결정 해석 엇갈려,2003.07.19.,게다가 시기상 장마철인데다가 곧 이어 여름철 호우나 태풍마저 예상되는 상황이어서 계절적 요인 또한 보강공사를 허용하게 된 요인으로 작용했다는 관측이다. 재판부는 “집행정지 결정으로 발생할 수 있는 또 다른...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000197505
960,부산경남피서객 갈증해수욕장 장마 길어지자 울상,2003.07.21.,해수욕장 상인들은 이번 주말부터 장마가 끝나 피서객들이 몰려올 것으로 기대하고 있으나 또다시 태풍이 올라올지도 몰라 불안해하고 있다. 부산지방기상청 김현종 예보사(48)는 “우리나라 근방의 해수온도가 높아...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000197833
961,대홍수 1억명 피해,2003.07.23.,동남아시아 곳곳이 태풍 및 폭우로 큰 피해를 보고 있다. 22일 최고 시속 230km의 강풍을 동반한 태풍 ‘임부도(Imbudo)’가 필리핀을 강타해 최소한 6명이 목숨을 잃었다. ‘임부도’는 최근 5년간 필리핀에 몰아닥친 태풍...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=104&oid=020&aid=0000198013
962,월드컵조직위 사무총장 뇌물수수 혐의 긴급 체포,2003.07.23.,"최씨는 97년 1월부터 조직위 사무총장을 지내다가 2000년 10월 조직위 영문 홈페이지에 디프테리아 파상풍 등 전염병 우려, 태풍 등 기상 악조건 등 한국의 이미지를 실추시키는 내용이 게재되자 사퇴했다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000198136
963,말말말죽음을 심각하게 받아들이지 않고,2003.07.25.,"여름 태풍 루사로 피해를 본 주민들의 아픔을 조금이라도 위로하는 계기가 되길 바란다며.연합 ▽워낙 불규칙 바운드가 심하다―민주당 정대철 대표의 한 측근, 25일 전날 밤 청와대와 한나라당 고위관계자들이...",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=100&oid=020&aid=0000198421
964,오늘의 생활뉴스여름철엔 공짜로 고치세요,2003.07.30.,“여름철에는 자동차 무상정비서비스를 활용하세요.” 장마 태풍 등이 끊이지 않는 여름철은 사람뿐만 아니라 자동차에도 괴로운 계절. 피서 등으로 자동차를 쓸 일은 많아지는 반면 고장은 다른 계절에 비해 오히려...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000198994
965,뉴욕 리포트 경영대학원 실직  구출작전,2003.07.31.,MBA 출신도 해고 태풍으로부터 자유롭지 못하다. 그렇다면 MBA 2년 과정에 10만달러(약 1억2000만원)의 등록금을 내고 몸값을 올려보려던 꿈이 금세 물거품이 되었단 말인가? 가만히 있을 경영대학원이 아니다. 뉴욕대...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000199109
966,사람과 삶사랑의 집짓기 전령 영화배우 차인표,2003.08.03.,“지난해 여름 태풍 ‘루사’가 우리나라를 휩쓸고 갔을 때 강원 수해지역에 간 적이 있어요. 하루아침에 모든 걸 잃어버린 노인들이 가재도구 몇 개라도 건지려 애쓰는 모습을 보면서 가슴이 아팠어요. 이들에게 작은...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&oid=020&aid=0000199584
967,제주제주공무원 현안사업 매달려 연장근무 일상화,2003.08.04.,태풍 등 불가피한 일이 아닌 경우를 제외하고는 초과 근무가 인정되지 않는다. 이에 따라 제주도와 산하 사업소 소속 공무원들은 6일부터 매주 수요일 오후 6시(동절기 오후 5시)면 업무를 마무리 하고 1시간 이내에 청사를...,https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=102&oid=020&aid=0000199816
968,생산자물가 넉달만에 오름세로,2003.08.05.,"1%가 올랐다. 한은은 8, 9월에도 태풍 등 계절적 요인에 따라 농수산물 가격이 상승세를 지속하고 유가도 미국의 석유 재고 부족으로 계속 오를 가능성이 높다는 점에서 당분간 물가 오름세가 이어질 것으로 예상했다.",https://news.naver.com/main/read.naver?mode=LSD&mid=sec&sid1=101&oid=020&aid=0000199843
